	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
GJA4	4.40387122681924e-14	-0.307217599901811	0.162	0.279	1.29394544386403e-09
SGPP2	4.81345977554338e-14	-0.332600593051283	0.291	0.426	1.41429075125016e-09
CASC4	5.01850585540297e-14	0.560944949831129	0.607	0.522	1.4745373904345e-09
CALD1	5.43144435539487e-14	0.548645107974681	0.646	0.578	1.59586698050212e-09
CNGA1	5.91156827537694e-14	-0.264390901244642	0.138	0.276	1.73693699067125e-09
NRCAM	6.56045351145644e-14	0.437479697788108	0.235	0.123	1.92759245073613e-09
COL4A2	7.38715241088964e-14	-0.26388942420319	0.196	0.323	2.17049312136759e-09
VTCN1	7.75552114695706e-14	-0.272625216317159	0.28	0.44	2.27872722339892e-09
POLD4	1.07784112741043e-13	-0.282465165720647	0.314	0.459	3.16691280055733e-09
VPS4B	1.08440409424378e-13	-0.300568575130535	0.384	0.534	3.18619610970707e-09
UPK1B	1.18280371813079e-13	-0.273285320085357	0.146	0.26	3.47531388461188e-09
PDIA3	1.27185955794906e-13	0.262376997691303	0.755	0.809	3.73697775316592e-09
CYCS	1.46528745025342e-13	-0.256851245628976	0.647	0.805	4.30530758633459e-09
FRMD4B	1.59903925673601e-13	-0.366348585009066	0.529	0.672	4.69829714414175e-09
GADD45B	1.80747116217803e-13	0.474662798679394	0.66	0.726	5.3107117687115e-09
SPSB1	1.90594640699406e-13	-0.293054199079832	0.265	0.385	5.60005173302994e-09
CP	2.08129499105149e-13	0.658386908621112	0.478	0.341	6.1152609427075e-09
NR4A1	2.34850686703452e-13	0.303863326385263	0.794	0.843	6.90038287672083e-09
FOXQ1	2.35191612995076e-13	-0.346155680105346	0.171	0.317	6.91039997302132e-09
RBMXL1	2.45199526832903e-13	-0.253313666566877	0.261	0.375	7.20445249740437e-09
PCDH7	2.51291653306798e-13	0.602489362550495	0.443	0.382	7.38345135746032e-09
RBM25	2.63258705379296e-13	0.608155800947538	0.813	0.824	7.73506728145446e-09
SGK1	2.78237436818268e-13	-0.454277158263342	0.388	0.528	8.17517236859434e-09
ARPC3	2.81256208865861e-13	-0.276478366494836	0.637	0.793	8.26386992889673e-09
AL136454.1	2.90009524314713e-13	0.608327631859926	0.125	0.038	8.52105984341489e-09
CYP51A1	3.04355054498851e-13	-0.277781427982512	0.259	0.399	8.94256021128524e-09
NFKBIA	3.27356108471459e-13	-0.380364514489905	0.801	0.892	9.61837717910842e-09
PTP4A2	3.46669466847335e-13	-0.346656180344347	0.589	0.722	1.01858422749084e-08
CANX	4.30430379749311e-13	0.285952981131695	0.741	0.788	1.26469054177943e-08
CLU	4.40030812945592e-13	0.270183490585499	0.896	0.943	1.29289853459674e-08
PATJ	4.63344534735992e-13	0.740689170007683	0.533	0.509	1.36139891196129e-08
ATF3	4.63654851862775e-13	0.314805414287882	0.848	0.91	1.36231068574321e-08
HSPA1B	5.08364386208565e-13	0.768636439032478	0.675	0.616	1.49367623955801e-08
BTG3	5.11067523885052e-13	-0.328276770284119	0.665	0.796	1.50161859867906e-08
SLC9A3R1	5.92136594777156e-13	-0.269973073626821	0.358	0.504	1.73981574277424e-08
LINC01133	6.06026523673482e-13	-0.289691741834582	0.347	0.5	1.78062713185742e-08
APOO	7.45628423782904e-13	0.647018527441646	0.272	0.205	2.19080543475893e-08
HSP90AA1	7.47811446548401e-13	0.31410170784533	0.956	0.985	2.19721959224851e-08
PPP1R9A	8.59996409376482e-13	0.658185463932047	0.506	0.427	2.52684145002998e-08
COL4A1	1.12244454681883e-12	-0.264315696989217	0.111	0.217	3.29796656746308e-08
SLC1A5	1.27284458606429e-12	-0.252491378985376	0.215	0.353	3.7398719627741e-08
ADCY8	1.34869737911176e-12	0.254506242208251	0.104	0.031	3.96274263930617e-08
DYNC1I2	2.03977051442159e-12	-0.264810218656169	0.556	0.689	5.99325372547352e-08
NRARP	2.10891056544298e-12	-0.266153160133663	0.249	0.403	6.19640102338456e-08
CHCHD3	2.1292064620075e-12	0.703363893187749	0.39	0.316	6.25603442667043e-08
VWA3A	2.49626329578052e-12	0.434243535291104	0.101	0.048	7.33452081566233e-08
PARD3B	2.5271321457421e-12	0.655414479357716	0.233	0.163	7.42521967061945e-08
PET100	2.64763285246827e-12	-0.282797508411949	0.506	0.663	7.77927484712228e-08
LBH	2.76722709104721e-12	-0.332618364824546	0.367	0.464	8.1306666389149e-08
AMOTL2	2.89416554315184e-12	-0.252039677792591	0.302	0.428	8.50363719888874e-08
ZFP36L2	3.30083898076389e-12	-0.370757097804652	0.728	0.851	9.69852509328047e-08
RTN3	4.00597945090136e-12	0.400945795626223	0.605	0.576	1.17703688226384e-07
FXR1	4.22025253148645e-12	-0.27542963451029	0.644	0.766	1.23999459880135e-07
S100A1	4.22141281377648e-12	0.273790150721369	0.388	0.239	1.24033551294381e-07
FAM133B	4.81983840119713e-12	-0.279804175254323	0.675	0.82	1.41616491903974e-07
AKAP12	4.86097954943778e-12	0.441644622395867	0.469	0.317	1.42825301121581e-07
SOX6	4.88024874267506e-12	0.559618094298586	0.483	0.407	1.43391468557279e-07
AC008014.1	5.14999721682506e-12	0.504113361932497	0.134	0.076	1.51317218224754e-07
TUBA1C	5.23059411149738e-12	-0.3048040559479	0.591	0.727	1.53685316184016e-07
TBC1D5	5.94047148881636e-12	0.551203978600825	0.425	0.382	1.74542933284402e-07
NRXN3	7.14735338630765e-12	0.458026624880414	0.173	0.098	2.10003537196491e-07
ADGRG2	7.53502333857989e-12	0.258886919879727	0.293	0.166	2.21394055734154e-07
BZW1	8.77051354473183e-12	-0.252798712489093	0.61	0.748	2.57695228971311e-07
PLAC8	8.93108938139108e-12	-0.283376807529327	0.074	0.175	2.62413268204033e-07
PIGR	8.98828314476022e-12	-0.71117094608085	0.067	0.11	2.64093735359345e-07
LRBA	9.58009144150013e-12	0.693797788690129	0.349	0.281	2.81482246734157e-07
ZFAND3	1.29842846066194e-11	0.563474293835497	0.344	0.279	3.8150425031169e-07
CDC42EP3	1.49492810775223e-11	-0.294930930698228	0.353	0.476	4.3923977661976e-07
PTGS2	1.5619837021225e-11	-0.308994387832328	0.143	0.269	4.58942051357632e-07
SARNP	1.60124789703601e-11	-0.259844851115492	0.312	0.446	4.70478657107122e-07
SENP6	1.64551396915128e-11	0.549761664734273	0.623	0.594	4.83484914416028e-07
SYNPO2	2.08180345272475e-11	0.379472432130218	0.233	0.112	6.11675490479586e-07
ACSM3	2.36764680904137e-11	0.50897525404908	0.404	0.292	6.95661985432536e-07
CFI	2.5661977262365e-11	0.451837581936099	0.605	0.527	7.54000215922808e-07
GPC6	2.64467627913695e-11	0.615456432163374	0.196	0.113	7.77058784336019e-07
TTYH1	2.7450145570982e-11	-0.302806367157904	0.434	0.544	8.06540177166592e-07
TSHZ2	3.00621999809503e-11	0.401691359628315	0.339	0.219	8.83287559840283e-07
DPH6	3.15020000470894e-11	0.518905262153357	0.346	0.271	9.25591765383582e-07
PAN3	3.29363398477518e-11	0.662704237013526	0.305	0.277	9.67735537406642e-07
LONRF2	4.30531918235634e-11	0.473343796697326	0.545	0.5	1.26498888215994e-06
ZFP91	4.42343593335929e-11	-0.257897894680848	0.339	0.467	1.29969394593963e-06
SCGB3A1	4.60984633400134e-11	-3.38590387672881	0.363	0.473	1.35446504985627e-06
SORL1	4.90721115772447e-11	-0.336922200848739	0.554	0.656	1.4418367823626e-06
OVGP1	5.24064384263735e-11	-0.635448762955521	0.497	0.606	1.53980597384371e-06
CDC42EP1	5.79242682312521e-11	-0.261006790355383	0.344	0.455	1.70193084917065e-06
SCAPER	6.13795250862275e-11	0.561831591526221	0.386	0.305	1.80345320608354e-06
RND3	6.66873371633713e-11	-0.350815318554074	0.504	0.648	1.95940734053418e-06
CST3	6.88602689199037e-11	0.334720330492001	0.75	0.839	2.02325242140461e-06
SERPINE2	7.09342857435851e-11	0.34869072756582	0.346	0.215	2.08419118371802e-06
SEPT9	7.16735982101346e-11	0.329547151986286	0.122	0.04	2.10591366261017e-06
MAGI1	7.93520345437643e-11	0.666188679409453	0.473	0.479	2.33152147896488e-06
LGR5	7.98806834695016e-11	0.418463845357501	0.277	0.193	2.3470542417009e-06
PARD3	8.68630339505545e-11	0.775322938185776	0.395	0.384	2.55220966353519e-06
KLF4	9.86474526455264e-11	-0.302588242816043	0.466	0.617	2.89845945363086e-06
EYA4	1.08315408798143e-10	0.471043138485043	0.247	0.132	3.18252334130703e-06
KCNMA1	1.09084986166751e-10	0.544464479333875	0.441	0.43	3.20513506355146e-06
MTHFD1L	1.09877671689194e-10	0.606695947345252	0.259	0.172	3.2284257495719e-06
IQCA1	1.40965754415776e-10	0.27670530370121	0.291	0.168	4.14185579624434e-06
CD22	1.45783644581441e-10	0.275583196130989	0.236	0.131	4.2834150450919e-06
LYPD1	1.55223198098567e-10	0.496221472139618	0.515	0.425	4.5607680065321e-06
ATP5PB	1.57710585712717e-10	-0.261517336645637	0.61	0.732	4.63385242941105e-06
QPRT	1.59669130077446e-10	0.370231719850702	0.496	0.39	4.69139837993552e-06
DDR1	1.67881837059065e-10	-0.25720471893066	0.434	0.561	4.93270413646944e-06
WFDC2	2.25875864820686e-10	-0.491514156584961	0.808	0.911	6.6366846601614e-06
CCDC85B	2.28305947984167e-10	0.286638111868147	0.557	0.515	6.7080853636708e-06
SERPINB5	2.46341658229743e-10	-0.390115796110878	0.067	0.137	7.23801060210632e-06
CFAP298	3.10485939917486e-10	-0.260504335768873	0.43	0.564	9.12269788665558e-06
SYNJ2	3.63682189543734e-10	-0.259205496795408	0.323	0.445	1.0685710093174e-05
PNN	3.77651030991408e-10	0.430566233052645	0.774	0.8	1.10961425925896e-05
BCAM	3.91241465211378e-10	0.352871071490982	0.623	0.553	1.14954567308407e-05
FAAH2	4.74070783141115e-10	0.6015528817868	0.196	0.164	1.39291477502522e-05
ADGRL2	4.99588468979007e-10	0.531932465766783	0.27	0.334	1.46789083955412e-05
TACSTD2	5.01640246633278e-10	-0.296681616185706	0.711	0.831	1.4739193726579e-05
AAK1	5.28952739686051e-10	0.251181423338283	0.582	0.615	1.55416893974556e-05
DEFB1	5.52592726968192e-10	-0.344899519603313	0.252	0.392	1.62362795037794e-05
FTX	5.58987895112977e-10	0.584636510323829	0.573	0.547	1.64241823342095e-05
CA8	6.08770533757023e-10	0.275671364797515	0.199	0.103	1.78868958228489e-05
NFKBIZ	6.5287481724711e-10	-0.302349615708957	0.58	0.687	1.91827678803546e-05
GOLGA4	6.80875328113061e-10	0.45421772395691	0.709	0.751	2.00054788906179e-05
SMC5	6.90521646595796e-10	0.472305911516829	0.536	0.608	2.02889070202777e-05
NNMT	7.12026280969063e-10	0.385957586527277	0.208	0.12	2.0920756187433e-05
CDKN1A	7.45573882214863e-10	-0.312926280073242	0.496	0.639	2.19064518072371e-05
DCDC2	7.99724720454789e-10	0.30886557052388	0.323	0.206	2.34975117364026e-05
PTPRG	8.00596531751528e-10	0.382421549273692	0.275	0.166	2.35231272959234e-05
RORA	8.66688257984445e-10	0.740809007707739	0.333	0.298	2.5465034396099e-05
COMMD10	8.77105888246846e-10	0.380670215966581	0.286	0.202	2.57711252084688e-05
HLA-DPA1	9.13438716337013e-10	0.409760406414107	0.483	0.358	2.68386563634141e-05
AUTS2	1.06238962706751e-09	0.545129435321103	0.326	0.267	3.12151320224977e-05
ARGLU1	1.15758104876432e-09	0.308924196264686	0.815	0.86	3.40120463747933e-05
PGRMC1	1.20638033363168e-09	0.280875697011584	0.612	0.617	3.54458669627659e-05
BCL10	1.25915949807992e-09	-0.276388373759163	0.473	0.597	3.69966243725842e-05
FYB2	1.30932175171746e-09	0.702403478090651	0.469	0.432	3.84704917089624e-05
FNBP1	1.50323250600838e-09	0.444639091504317	0.499	0.47	4.41679774915383e-05
NOP58	1.5790563425335e-09	0.455008908908558	0.614	0.59	4.63958334563194e-05
NR2F2	1.5829952666134e-09	-0.311204693447199	0.376	0.463	4.65115669236351e-05
PCM1	2.232893463605e-09	0.274243835356162	0.737	0.777	6.5606875747642e-05
TFF3	2.52293495712465e-09	-0.620854415130962	0.12	0.236	7.41288749102364e-05
BDP1	2.85348112499797e-09	0.719051936553602	0.596	0.59	8.38409824146904e-05
WWOX	2.93072703548255e-09	0.62780116872427	0.24	0.203	8.61106217565483e-05
CAMSAP2	2.9716950965539e-09	0.513820108173677	0.363	0.323	8.73143453269468e-05
H1FX	3.00848085170396e-09	-0.286050908800993	0.503	0.622	8.83951843847657e-05
LINC01320	3.13862675372358e-09	0.573569577815069	0.33	0.239	9.22191312779062e-05
BPTF	3.38455530187546e-09	0.336575681862076	0.681	0.735	9.94450038797046e-05
RERE	3.38833353298020e-09	0.511113966255511	0.541	0.52	9.95560158660241e-05
TTC17	3.40516875371025e-09	0.491582271720818	0.471	0.41	0.000100050668321514
MTPN	3.46633582891644e-09	-0.271070683682657	0.556	0.664	0.000101847879325223
CEP95	3.70700483151341e-09	0.540327018764001	0.436	0.383	0.000108919215959527
ARIH1	4.61908611447495e-09	0.446733315275754	0.547	0.594	0.000135717988215503
EXOC4	4.78109941004484e-09	0.46693918004465	0.333	0.284	0.000140478262865937
SPIDR	5.972446162272e-09	0.54388018542242	0.287	0.257	0.000175482413139876
MACC1	6.28193344103305e-09	0.261088800667822	0.279	0.166	0.000184575768364433
DENND4A	6.57328338334583e-09	0.497137513767266	0.323	0.282	0.000193136212369467
GSTM3	7.09620716459748e-09	-0.276338281876985	0.24	0.321	0.000208500758910203
PLK2	7.57992494497183e-09	-0.25360183931074	0.423	0.553	0.000222713354733162
DSC3	7.64894791878455e-09	-0.259156240083131	0.09	0.192	0.000224741387749728
FNDC3B	9.26906862586748e-09	0.737149146991916	0.451	0.422	0.000272343774365238
MCTP2	9.83064806130428e-09	0.33612313904224	0.289	0.186	0.000288844101337242
STK39	9.95183098169614e-09	0.389005980546971	0.097	0.189	0.000292404697904196
WDR60	9.98246446503662e-09	0.479499608455262	0.478	0.367	0.000293304770911706
VMP1	1.17941828510805e-08	0.251330144729027	0.683	0.759	0.000346536680530446
SOX17	1.30824965104724e-08	-0.278645130814316	0.414	0.538	0.0003843899124707
PITPNC1	1.43087671691984e-08	0.479832727485177	0.325	0.329	0.000420420196965387
SCGB1D2	1.53846609803763e-08	-0.448021468901072	0.402	0.532	0.000452032108925417
MEF2C-AS1	1.62070095297823e-08	0.300788953033834	0.115	0.049	0.000476194354004063
KCTD12	1.63945909532736e-08	-0.263036115317286	0.492	0.576	0.000481705871389084
SMYD3	1.76171429484738e-08	0.339487275538988	0.187	0.127	0.000517626894112057
CHN2	1.87567177273524e-08	0.330565873927832	0.111	0.057	0.000551109880265068
RMST	1.93768854777351e-08	0.446462519065491	0.201	0.23	0.000569331649106814
EHBP1	1.98019296401021e-08	0.445918130530393	0.302	0.214	0.00058182029668548
IGFBP6	2.07810241374104e-08	-0.686933183422392	0.206	0.229	0.000610588051205391
STXBP1	2.28376217183334e-08	0.265779512808579	0.31	0.215	0.000671015001328071
NFAT5	2.37173465572109e-08	0.545625826910913	0.559	0.566	0.00069686307654397
DIAPH2	2.43113203396877e-08	0.602410399628564	0.436	0.388	0.000714315214220704
FOS	2.43257225179905e-08	0.427573842591986	0.847	0.848	0.000714738379023597
RBM6	2.44611171886158e-08	0.476395232472039	0.466	0.427	0.00071871654523591
DHFR	2.85086026645892e-08	0.348580441413937	0.192	0.109	0.000837639763490959
FBXL17	3.09488023458334e-08	0.394725108418019	0.206	0.15	0.000909337710525276
KRT14	3.38425320373317e-08	-0.69030640080734	0.063	0.108	0.00099436127632088
SH3D19	3.45863641321975e-08	0.376836428465314	0.279	0.202	0.00101621655093223
CRYAB	3.71485888872726e-08	0.481300354376507	0.407	0.428	0.00109149983868584
QKI	4.20494464338309e-08	0.603274136344262	0.49	0.482	0.00123549683511882
MYO1E	4.41718117372198e-08	0.688050820704434	0.263	0.238	0.00129785617246299
DLGAP1	4.62761229024854e-08	0.724299723894759	0.247	0.238	0.00135968504312083
BAZ2B	4.93173138687543e-08	0.575076799657314	0.612	0.602	0.00144904131609174
TTC3	4.93554783410289e-08	0.326825770350737	0.743	0.78	0.00145016266461611
SLPI	4.98925498886877e-08	-0.362053167203312	0.797	0.887	0.00146594290082942
TMEM232	5.06004297142459e-08	0.353263967862324	0.102	0.047	0.00148674182586397
CCL20	5.14993792145721e-08	-0.508305842201518	0.076	0.168	0.00151315476008256
AL365259.1	5.28339873505863e-08	0.251835239525879	0.224	0.13	0.00155236821633493
MAATS1	5.40271509121222e-08	0.295422567515157	0.201	0.113	0.00158742574809998
PTPN4	6.1125800783006e-08	0.478444253796023	0.273	0.296	0.00179599827860628
FCHSD2	6.53323795936486e-08	0.329463789447226	0.187	0.121	0.00191959597722058
COL18A1	7.36714615379376e-08	-0.250433506669957	0.517	0.6	0.00216461488290768
FBXL2	7.37967745008524e-08	0.37212572658165	0.168	0.108	0.00216829682838405
IGF2BP2	7.80203268236975e-08	0.619039919372362	0.515	0.46	0.00229239324273388
ATP8B1	7.9549380699472e-08	0.59451300653997	0.446	0.413	0.00233731990371188
SERPING1	8.55526813435614e-08	0.31624747216679	0.526	0.548	0.00251370888323652
ANKRD17	8.75616017998514e-08	0.469662607528275	0.561	0.516	0.00257273498408323
CCT2	9.48489876477151e-08	0.280997119523005	0.621	0.663	0.00278685295506516
MIB1	9.58027410889052e-08	0.531248897557315	0.372	0.305	0.00281487613867421
SLC25A37	9.72459300208655e-08	0.30451966957667	0.481	0.4	0.00285727991587307
ARID4B	9.9078395454621e-08	0.324747093504682	0.552	0.65	0.00291112141524767
DUSP2	9.9793480285988e-08	0.357664000564128	0.367	0.256	0.0029321320377629
ANKS1A	1.04289477193815e-07	0.472438460110893	0.266	0.258	0.00306423341890869
ATXN1	1.09960929428574e-07	0.553026814580688	0.376	0.398	0.00323087202847038
EPB41L5	1.14169245669418e-07	0.60566962269856	0.362	0.317	0.00335452077625885
XPR1	1.20571453894165e-07	0.561330294681515	0.342	0.341	0.00354263045831837
TCF12	1.35739602788719e-07	0.480037273885991	0.383	0.343	0.00398830100913813
MYEF2	1.46114710457704e-07	0.321981731705944	0.407	0.307	0.00429314242266827
FRMD4A	1.56497150390124e-07	0.497721217345599	0.28	0.259	0.00459819927276262
ZNF638	1.56642771151765e-07	0.462187044892285	0.598	0.567	0.00460247790198116
USP32	1.74075487565749e-07	0.385538122723572	0.194	0.128	0.00511468597565684
AFF1	1.84124661958352e-07	0.474634953429224	0.436	0.426	0.00540995081766029
ARHGEF3	1.86042203425999e-07	0.479663999250419	0.326	0.26	0.0054662920210627
MBD5	2.01331275781689e-07	0.419634605737518	0.287	0.261	0.0059155155450176
SRSF11	2.28247498053519e-07	0.332217500967542	0.73	0.773	0.0067063679878085
LPP	2.38586987489729e-07	0.417703009977122	0.586	0.595	0.00701016286642322
DNAH14	2.39246782134475e-07	0.322185178793907	0.252	0.163	0.00702954895267514
ZNF83	2.42470803678213e-07	0.449578260510603	0.494	0.448	0.00712427715367326
FARP1	2.56795637189239e-07	0.295931993547994	0.515	0.507	0.00754516941189422
NOP56	2.6473848857545e-07	0.437976559058319	0.577	0.576	0.00777854627132386
OXR1	2.90246163994845e-07	0.539231615940154	0.511	0.482	0.00852801279049653
FTCDNL1	3.02444814352308e-07	0.274464558687662	0.12	0.059	0.00888643353529952
SOS1	3.11934473831137e-07	0.495759686607739	0.372	0.338	0.00916525871010646
ZNF611	3.19379694726795e-07	0.397305028447972	0.257	0.202	0.00938401419046268
ANKRD36	3.20910184249848e-07	0.455721061349203	0.213	0.155	0.00942898303362903
MAML3	3.26003809147939e-07	0.508693241337823	0.282	0.246	0.00957864392038475
BMPR2	3.28562463865322e-07	0.518991862133126	0.462	0.437	0.0096538223132909
SPON1	3.33068969325595e-07	-0.276342058679598	0.386	0.493	0.00978623245672462
CCT6A	3.57871088302388e-07	0.272008403615197	0.624	0.658	0.0105149683165008
DMD	3.86246888656897e-07	0.547664423929531	0.307	0.234	0.011348706082517
ZNF248	4.10946456012362e-07	0.36250143113551	0.279	0.187	0.0120744287705552
TRAPPC9	4.1634110093664e-07	0.346906172182043	0.166	0.115	0.0122329342277204
LINC01515	4.23248595749943e-07	0.30009366798518	0.113	0.065	0.0124358902403248
TRIO	4.54261055969066e-07	0.436048622201797	0.22	0.187	0.0133470983464831
CAPS	4.9986531517951e-07	0.397605960711652	0.513	0.449	0.0146870426906044
WDFY3	5.02446944205579e-07	0.342884953314008	0.265	0.238	0.0147628961146483
PPIG	5.26002050903088e-07	0.40260351125639	0.688	0.71	0.0154549922596345
CAVIN1	5.96910217354246e-07	0.336798279169786	0.511	0.427	0.0175384160063025
CEP290	5.98104045905058e-07	0.385459828966872	0.418	0.372	0.0175734930767824
GOLGB1	6.7603160943017e-07	0.319016504638984	0.751	0.806	0.0198631607482772
HLA-DRA	6.77206326681803e-07	0.263774631211505	0.663	0.683	0.0198976762905647
IFT57	6.86632147507327e-07	0.333309909570352	0.538	0.513	0.0201746257580603
CLEC16A	7.16099832459528e-07	0.325642626417102	0.171	0.1	0.0210404452773258
STK3	7.47958030498139e-07	0.456428462444277	0.347	0.284	0.0219765028520963
TEX9	7.62659495529392e-07	0.325876440240725	0.291	0.201	0.0224084612976446
ATRX	9.14817134583736e-07	0.392739855583768	0.69	0.739	0.0268791570483393
STAT3	9.51750296985746e-07	0.365354770016894	0.723	0.736	0.0279643272260352
SETD2	9.59221404203538e-07	0.406287941864016	0.457	0.457	0.0281838432983083
IGFBP3	1.03381852324646e-06	-0.49634341008292	0.157	0.197	0.0303756558500275
CDK14	1.11736063643231e-06	0.435546763905695	0.25	0.195	0.0328302902196542
USP47	1.11813098975294e-06	0.400166329274905	0.429	0.436	0.0328529247409208
HBEGF	1.19591616984003e-06	-0.277533058222101	0.287	0.369	0.0351384089022398
MAML2	1.27804071312447e-06	0.506504907743995	0.506	0.504	0.0375513922330233
BTAF1	1.33263885397801e-06	0.48182301158739	0.243	0.212	0.039155594807582
LINC00271	1.43884042237914e-06	0.397212265843068	0.123	0.098	0.0422760092903439
MAP3K14	1.44822010605067e-06	0.355917121594503	0.168	0.126	0.0425516031559808
AQP3	1.46217348342628e-06	-0.484860771690712	0.185	0.26	0.0429615812900309
AGAP1	1.50572393606858e-06	0.40812030784311	0.206	0.148	0.044241180689567
GPRC5A	1.60636126871286e-06	-0.325219475353497	0.236	0.301	0.0471981067973212
ZRANB2	1.62596842120207e-06	0.261194604704487	0.651	0.666	0.0477742041517594
LAMA3	1.69825083061053e-06	0.327854227497497	0.3	0.286	0.0498980059049986
RAPGEF2	1.82947801108453e-06	0.53370344509711	0.287	0.242	0.0537537229216856
OGT	1.83656806124975e-06	0.251121845195192	0.441	0.352	0.0539620427756401
CLASP2	1.83828364753662e-06	0.417169439530665	0.289	0.233	0.0540124501319211
SEMA3B	1.83859132949235e-06	0.425897640131811	0.397	0.37	0.0540214904431442
TJP1	1.9330308025262e-06	0.435180803569472	0.61	0.637	0.0567963110398248
NF1	1.93847065498456e-06	0.534068089091459	0.485	0.457	0.0569561447847564
ERCC1	2.02852938395421e-06	0.431074294032074	0.436	0.381	0.0596022503593426
TMTC2	2.13886075312248e-06	0.387740039128262	0.15	0.164	0.0628440066482446
CXCL1	2.16957640790138e-06	-0.332743705758361	0.159	0.248	0.0637464940169583
JMJD1C	2.39908125123246e-06	0.475774355042919	0.6	0.627	0.0704898053237121
MAGI3	2.43600592932982e-06	0.274447131102634	0.24	0.157	0.0715747262155689
BMPR1B	2.5563105652511e-06	0.44914292053991	0.319	0.305	0.0751095170282078
COG5	2.59705683075219e-06	0.296145404294622	0.228	0.179	0.0763067238011607
SPIN1	2.71625318748172e-06	0.318013115208024	0.538	0.526	0.0798089511545878
CD2AP	2.82242549930045e-06	0.297182188335957	0.541	0.548	0.0829285060204458
RERG	2.87802914118221e-06	0.466724270788599	0.471	0.451	0.0845622522262158
PLEKHA5	2.91859288551913e-06	0.434962715977219	0.471	0.504	0.085754096162323
ATP2B1	2.96781133199307e-06	0.321966620297801	0.607	0.62	0.0872002325566203
AFF4	2.96871055370527e-06	0.289372251575182	0.57	0.629	0.0872266534889682
PACS1	3.00149111353822e-06	0.289953401053504	0.317	0.24	0.0881898118979799
CLDN4	3.15136849549555e-06	-0.364030422393616	0.769	0.839	0.0925935091346503
XPO1	3.15409347502311e-06	0.279485006820547	0.543	0.498	0.092673574483129
EIF3A	3.36449205801397e-06	0.361184261746113	0.748	0.791	0.0988555056485665
RBM47	3.46128392595322e-06	0.512526036130109	0.561	0.604	0.101699444312358
PYURF	3.54230676847098e-06	0.266900964664378	0.6	0.594	0.104080057471214
ZNF33A	3.74373697006219e-06	0.385813941577776	0.515	0.452	0.109998479654367
LTBP4	3.86098878210372e-06	0.259839697908155	0.451	0.386	0.113443572395771
LONP2	4.0202343213309e-06	0.322391640212132	0.549	0.556	0.118122524829345
UGGT2	4.3195140294462e-06	0.395094258606387	0.252	0.189	0.126915961213188
FBXO11	4.41482781148035e-06	0.579949901763347	0.4	0.364	0.129716470756916
C11orf49	4.41692200369032e-06	0.363624161408631	0.25	0.191	0.129778002312429
PIBF1	4.53561793731943e-06	0.396004748750402	0.34	0.283	0.13326552623432
HLA-DRB1	4.65856355053601e-06	0.317208109972938	0.614	0.606	0.136877914241849
TAF4B	4.9135385617087e-06	0.31599051506357	0.175	0.151	0.144369590020125
POGZ	4.95665671986532e-06	0.393940398477687	0.457	0.437	0.145636487743083
SLC25A33	5.09235113225666e-06	0.367512532821937	0.346	0.282	0.149623460967965
BABAM2	5.12541964903291e-06	0.326898016205245	0.358	0.282	0.150595080127885
FGFBP1	5.42360327525936e-06	-0.373780553984275	0.099	0.162	0.159356311433671
ENSA	5.68349330522844e-06	0.38342025913907	0.573	0.587	0.166992400294222
MEF2A	5.69298105267238e-06	0.464725657762888	0.397	0.385	0.16727116928962
PAX8	5.95200509021702e-06	0.328643030343831	0.566	0.584	0.174881813560756
XAF1	6.32714091936317e-06	0.355067987598254	0.342	0.261	0.185904054492729
PLEKHG1	6.50746000642131e-06	0.322185287910059	0.226	0.223	0.191202189908671
SAMD12	6.51168654126361e-06	0.454379984790838	0.365	0.326	0.191326373955407
CDKL1	6.74157809889717e-06	0.300520357048019	0.164	0.124	0.198081047701797
PDZD2	7.01040427978884e-06	0.344581922135447	0.18	0.127	0.205979698548756
CXCL17	7.05514528205105e-06	-0.332205098440135	0.367	0.465	0.207294278677224
PPP1R13B	7.83154057168235e-06	0.457266913881555	0.259	0.209	0.230106325077171
TBL1XR1	7.8346014608961e-06	0.270851763034324	0.603	0.622	0.230196260124049
ARHGAP26	7.93316134572663e-06	0.63805376554314	0.519	0.536	0.23309214666014
SDC1	8.26400634754685e-06	-0.295960459402328	0.12	0.177	0.242813034503622
VWA8	8.31243116002661e-06	0.35446043510384	0.198	0.182	0.244235852343902
LYPD3	8.73963236783949e-06	-0.322094983171153	0.062	0.115	0.25678787823186
LDLRAD4	8.76925924631965e-06	0.314554316556354	0.141	0.105	0.257658375175364
ATG7	8.8849980070736e-06	0.320381357832801	0.166	0.151	0.261059011443837
AL022068.1	8.91802578923302e-06	0.514317532457572	0.168	0.12	0.262029433739245
LINC00937	9.03419098642543e-06	0.347057460895492	0.228	0.2	0.265442599563152
U2SURP	9.69604828005835e-06	0.386324054121405	0.681	0.692	0.284889290564674
LRRC41	9.82062773052327e-06	0.339292849678698	0.407	0.389	0.288549683978235
UTRN	9.88770661374329e-06	0.432386242462763	0.541	0.594	0.290520595725005
SH3BGRL	9.97404618902045e-06	0.364274687661332	0.57	0.587	0.293057425125799
KIAA1328	1.04157651860502e-05	0.301946193265432	0.173	0.156	0.306036012696528
DNAJB1	1.09587179145349e-05	0.367586467436859	0.683	0.766	0.321989049764866
