	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	perDiff	FC
RPS9	6.09743918986844e-14	0.338620598581553	0.952	0.944	1.79154958276715e-09	0.00800000000000001	1.26454694677237
S100A6	5.33442895562005e-09	0.337614603978444	0.997	0.997	0.000156736191574028	0	1.26366548260831
NTRK2	6.97627672465991e-11	0.336393781638714	0.173	0.025	2.04976962723957e-06	0.148	1.26259660910209
KCNN3	3.85863370798444e-12	0.334813798885332	0.303	0.093	1.13374375607999e-07	0.21	1.26121461994183
CCDC80	6.62203062738844e-10	0.331999276839749	0.992	0.981	1.94568503893927e-05	0.011	1.25875654254481
ESD	9.74933272256785e-08	0.331965415172551	0.806	0.636	0.00286454894054489	0.17	1.25872699846674
HLA-DPA1	1.0866387391528e-15	0.327949493738332	0.449	0.184	3.19276194337875e-11	0.265	1.25522804714745
RAP1A	1.00050125848195e-07	0.325680915960806	0.585	0.371	0.00293967279767167	0.214	1.25325580443948
TGFBR3	3.7704955400248e-10	0.325145285724237	0.566	0.324	1.10784699957009e-05	0.242	1.25279059378454
TNNT3	5.67779083690833e-08	0.323443291804012	0.428	0.224	0.00166824850370041	0.204	1.25131350772641
WNT11	1.15113293548648e-11	0.323441456215043	0.202	0.034	3.38225879104637e-07	0.168	1.25131191563955
ANOS1	2.31107168580141e-09	0.322242688676848	0.226	0.062	6.79039082722171e-05	0.164	1.25027260446871
TPST1	4.44791003832039e-09	0.322141896922876	0.359	0.162	0.00013068849274593	0.197	1.25018525907466
COL6A2	6.47346476129782e-11	0.32200441189261	0.939	0.916	1.90203341616453e-06	0.0229999999999999	1.25006612539524
TSPO	6.93195328389545e-09	0.321884484807766	0.883	0.701	0.000203674651387416	0.182	1.24996221531644
TMSB10	1.44771792128712e-09	0.320893515189059	0.979	0.947	4.25368479632583e-05	0.032	1.2491039263316
AADACL2	1.86195598250837e-10	0.320769605206192	0.263	0.078	5.4707990678061e-06	0.185	1.24899664808138
ROBO3	2.36734581038288e-10	0.318187101520786	0.239	0.065	6.95573546006697e-06	0.174	1.24676287508614
CDON	6.52006150170011e-12	0.317831429925774	0.423	0.181	1.91572447042953e-07	0.242	1.2464555450744
CHL1	2.65036000250111e-15	0.317590637682106	0.202	0.019	7.78728775934875e-11	0.183	1.2462475234391
LINC00662	3.98695301359174e-08	0.31756245104584	0.314	0.131	0.00117144653445352	0.183	1.2462231751316
PAMR1	5.5185532341861e-14	0.316464563325835	0.649	0.358	1.62146131126856e-09	0.291	1.24527516282819
LINC02511	7.04873071274737e-11	0.316007594097429	0.16	0.025	2.07105805801943e-06	0.135	1.2448807882023
EIF3E	9.24198896001853e-07	0.315416693311678	0.886	0.745	0.0271548119623264	0.141	1.24437101282258
FBLN1	4.27953169723862e-12	0.313432360724397	0.968	0.991	1.25741200328265e-07	-0.023	1.24266063847687
CD63	5.09406719876382e-13	0.311801101928705	0.957	0.963	1.49673882434079e-08	-0.00600000000000001	1.24125635313111
LINC00632	8.41148417370566e-10	0.31130648307775	0.263	0.081	2.4714622799182e-05	0.182	1.24083086919893
GALNT16	7.12733649287969e-08	0.308902034185179	0.213	0.065	0.00209415400833791	0.148	1.23876457695577
BASP1	1.15420903933209e-07	0.308625362939752	0.356	0.171	0.00339129699936555	0.185	1.23852703702717
TRIL	3.96817667611953e-15	0.306037446501755	0.221	0.028	1.16592967097744e-10	0.193	1.23630735002033
SCPEP1	5.28106156519854e-09	0.305030503096699	0.665	0.433	0.000155168150908664	0.232	1.23544475802668
AHNAK2	5.03029696259544e-07	0.304842307058891	0.447	0.252	0.0147800185354979	0.195	1.23528360779219
SGMS2	1.67669035770513e-07	0.30327934667008	0.309	0.134	0.00492645160900923	0.175	1.23394607363005
KLHL13	6.16336668013866e-10	0.301942284118331	0.279	0.09	1.81092039795834e-05	0.189	1.23280300545256
NEDD9	1.8055828967754e-12	0.3014111846461	0.239	0.053	5.30516366730547e-08	0.186	1.23234925708103
PLTP	6.35663583174262e-07	0.300954664706828	0.646	0.445	0.0186770674008262	0.201	1.23195935970882
PXN	1.91969140392586e-07	0.300585480425278	0.471	0.268	0.00564043728301496	0.203	1.23164414282016
TMEM255A	1.09502161331429e-12	0.297299091052378	0.279	0.075	3.21739250424005e-08	0.204	1.22884171027759
TSPAN4	1.1017526046002e-06	0.296520569598252	0.745	0.561	0.0323716950283632	0.184	1.22817876937324
MRPS24	3.88909892435251e-07	0.295941275966392	0.582	0.377	0.0114269504595325	0.205	1.22768571068981
PIGT	4.16031643172029e-07	0.295408240875137	0.503	0.302	0.0122238417396805	0.201	1.22723219926149
OGFRL1	2.71349527570789e-11	0.295274653526464	0.311	0.106	7.97279181908492e-07	0.205	1.22711856810514
GLRX	9.19401881722123e-10	0.294195359243621	0.386	0.174	2.70138660887594e-05	0.212	1.22620089199594
CBR3	8.22820050844304e-08	0.291649743967194	0.58	0.364	0.00241760987339073	0.216	1.22403918533698
CHST7	2.01305787077257e-10	0.291088509030423	0.255	0.072	5.91476663590397e-06	0.183	1.22356310416253
ZFHX4	8.55097695714891e-15	0.290885085343741	0.447	0.184	2.51244804954949e-10	0.263	1.22339059080149
RPS12	7.28458076422228e-10	0.290844795740896	0.989	0.991	2.14035552014379e-05	-0.002	1.22335642610875
GALNT15	1.09510526924171e-12	0.289305439941681	0.21	0.037	3.21763830208599e-08	0.173	1.22205180078195
WDR86-AS1	9.31417328018469e-07	0.286051082415075	0.314	0.146	0.0273669039318386	0.168	1.21929826577627
AKR1C3	2.17871946898591e-07	0.285852791260328	0.263	0.103	0.00640151354377439	0.16	1.21913069089761
TOMM7	7.31215505452073e-09	0.285503600228532	0.939	0.925	0.000214845739811928	0.0139999999999999	1.21883564726302
ANGPTL2	1.48229752811425e-08	0.285174642671145	0.42	0.215	0.000435528659710528	0.205	1.21855776491191
NIBAN1	2.62861196277935e-08	0.28317123922604	0.293	0.115	0.00077233876690383	0.178	1.21686678483265
FTH1	8.09666115287377e-12	0.282952956373531	0.979	0.994	2.37896097993737e-07	-0.015	1.21668268420717
CTSZ	6.04383677966541e-07	0.281604799386963	0.473	0.277	0.0177580012260129	0.196	1.21554626032237
LSP1	8.94256069365571e-10	0.280021929643394	0.63	0.389	2.62750318300992e-05	0.241	1.21421334086883
ADH1C	1.39041226468949e-07	0.279929307993791	0.258	0.1	0.00408530931611065	0.158	1.21413539034608
PLXDC1	4.02298681867803e-10	0.279721675267277	0.279	0.09	1.18203398706398e-05	0.189	1.21396066450695
MAF	8.44921298653897e-11	0.279000574604418	0.697	0.442	2.48254775970488e-06	0.255	1.21335404350984
TES	2.65165536100772e-13	0.278624054624239	0.178	0.022	7.79109378171288e-09	0.156	1.2130374191248
NDUFA6	8.6567959709685e-10	0.278525969294052	0.564	0.33	2.54353979218997e-05	0.234	1.21295495046172
HSD3B7	1.6780997896592e-09	0.277878615105348	0.298	0.109	4.93059280197667e-05	0.189	1.21241080543787
RPS14	1.59646054875541e-09	0.277630087256978	0.973	0.963	4.69072038435316e-05	0.01	1.21220196580905
UQCR10	5.89393107894477e-08	0.277389833886143	0.777	0.573	0.00173175482961555	0.204	1.21200011347599
SGCG	2.15200737440427e-08	0.276753174310036	0.181	0.044	0.000632302806747463	0.137	1.21146537729014
DNER	7.49375262352435e-16	0.276279126518792	0.348	0.1	2.20181439584392e-11	0.248	1.21106737346506
TIMM10	8.40044577623961e-07	0.274707690106758	0.263	0.112	0.0246821897797472	0.151	1.20974895257996
NOVA1	2.76283229789624e-11	0.274549087826672	0.484	0.243	8.11775385767873e-07	0.241	1.20961596647366
GAL	2.85936394134676e-13	0.274507998493407	0.199	0.031	8.40138313246506e-09	0.168	1.20958151594574
TPT1	1.19464975887009e-14	0.274337293811312	0.984	1	3.51011992151209e-10	-0.016	1.20943840253161
AC093425.1	1.33517045611008e-12	0.272143924638816	0.138	0.006	3.92299783414263e-08	0.132	1.20760105691537
ITGB5	2.6457121314047e-11	0.270710029134343	0.471	0.231	7.77363138449329e-07	0.24	1.20640141772859
RPL27A	1.74096604286123e-08	0.269044085329226	0.976	0.953	0.000511530642713487	0.023	1.20500913664548
ACVRL1	7.13399627284785e-12	0.26897758445104	0.378	0.146	2.09611078488816e-07	0.232	1.20495359315453
SIPA1L2	3.33331532139923e-10	0.268696183381648	0.215	0.05	9.79394707733521e-06	0.165	1.20471858703507
SVBP	2.19636732928095e-09	0.265305515064149	0.505	0.274	6.4533664868933e-05	0.231	1.20189054322012
PTGIS	6.08507299098663e-08	0.264281123265394	0.867	0.72	0.00178791614621169	0.147	1.20103743859842
RPL34	1.56215063326492e-09	0.264134083878282	0.992	0.991	4.58991099065898e-05	0.001	1.2009150351766
NTN4	5.10393619780697e-08	0.263195989383583	0.362	0.174	0.00149963853363965	0.188	1.20013440894519
SOBP	6.37219431324829e-08	0.262757076782859	0.338	0.156	0.00187227813311861	0.182	1.19976934635028
RPL23A	3.03710443168096e-09	0.262330777446274	0.963	0.978	8.92362024116499e-05	-0.015	1.19941488105856
CBLB	6.66637902405157e-08	0.259388137102099	0.516	0.308	0.00195871548484683	0.208	1.19697094835719
DACT2	5.81625372666118e-13	0.25859357059514	0.133	0.003	1.70893166996759e-08	0.13	1.19631189627478
RPS3A	2.19815829928504e-09	0.258014847721008	0.979	0.978	6.4586287149593e-05	0.001	1.19583210380539
COPRS	7.82530047964512e-08	0.257464109095067	0.548	0.333	0.00229922978692933	0.215	1.19537569048114
PDLIM1	1.45491338958521e-09	0.255766845040146	0.593	0.361	4.27482652127925e-05	0.232	1.19397021311611
HIST3H2A	1.1361312839422e-11	0.25468620756945	0.282	0.09	3.33818093847898e-07	0.192	1.1930762155555
SVEP1	7.0120702349867e-13	0.254589483200201	0.449	0.202	2.06028647644379e-08	0.247	1.19299622936799
IL6ST	1.08719889637831e-06	0.252792773050895	0.891	0.748	0.0319440779733874	0.143	1.19151141504111
CAB39L	1.21423946188903e-08	0.252178105272002	0.388	0.202	0.000356767838692235	0.186	1.19100387348973
NDUFB5	1.36888364210033e-08	0.252104185473706	0.503	0.287	0.000402205391721919	0.216	1.19094285123055
THRB	1.15592728579871e-09	0.251885513123712	0.146	0.019	3.39634555113377e-05	0.127	1.19076235117411
