	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
NR2F2-AS1	1.31272647809048e-26	0.425792379386798	0.175	0.094	3.85705293792545e-22
HMGB2	1.70090252828138e-26	0.39185561572436	0.341	0.227	4.99759180859636e-22
F3	2.47374491958202e-26	0.393415457551921	0.684	0.618	7.2683573227159e-22
METRNL	5.97098615526877e-26	-0.267516299455371	0.189	0.238	1.75439515214107e-21
ADAMTS9-AS2	9.55626992707353e-26	0.538390023008101	0.112	0.074	2.80782322997274e-21
SGK1	1.27648868724608e-25	-0.266459185651747	0.109	0.198	3.75057906086643e-21
TSHZ3	1.4016680535319e-25	0.254596013914927	0.329	0.221	4.11838107488743e-21
ESR1	2.39731173734079e-25	0.553754654659921	0.652	0.6	7.04378134665472e-21
HAND2-AS1	2.83882851166804e-25	0.274649332011731	0.41	0.297	8.34104593298304e-21
EPDR1	4.14194158890812e-25	0.395380566362127	0.286	0.183	1.21698527765299e-20
IGFBP6	9.26162890580757e-25	0.291161201773702	0.732	0.721	2.72125180510438e-20
CHCHD3	6.12807481085827e-24	0.54372252707934	0.207	0.14	1.80055094092638e-19
MT-ND6	5.76444012877672e-23	0.469028683121943	0.421	0.313	1.69370779863718e-18
MIB1	1.85966497511112e-22	0.454952246972476	0.172	0.099	5.4640676298715e-18
CITED2	4.68263322498085e-22	-0.263731379309064	0.22	0.319	1.37585129416387e-17
MAFB	4.7864793732159e-22	-0.294406439609077	0.235	0.333	1.4063633694383e-17
PER1	2.49414088669989e-21	0.258659260094703	0.393	0.289	7.32828475330161e-17
BASP1	2.03718553049868e-20	-0.26416030982181	0.073	0.124	5.98565852571123e-16
CEP95	1.54902130115988e-19	0.479354203789818	0.194	0.123	4.55133438706797e-15
SPRY1	1.76394860035344e-19	-0.255849455353145	0.317	0.369	5.18283377755849e-15
PABPC1	4.71755729259262e-19	0.462926391263403	0.849	0.843	1.38611268370956e-14
CMIP	3.00143710372743e-18	0.290648261639754	0.281	0.194	8.81882249817193e-14
NLGN1	3.80001636671313e-18	0.468367337594667	0.1	0.066	1.11652080886765e-13
MAP3K5	9.48840586496442e-18	0.40034911818958	0.18	0.11	2.78788341124385e-13
ARRDC3	1.01229157830261e-17	0.322843209727778	0.223	0.144	2.97431511536872e-13
HAND2	1.07118716429282e-17	0.303434094795677	0.462	0.36	3.14736212612515e-13
SRSF7	1.11976198231621e-17	0.306322709829156	0.645	0.558	3.2900846564415e-13
SIK2	1.38985639299313e-17	0.455065610674253	0.184	0.118	4.08367605389241e-13
ANTXR1	1.76834546502689e-17	0.293572173781769	0.331	0.241	5.19575264534202e-13
EHBP1	2.42178817197373e-17	0.568267102482493	0.284	0.232	7.11569800689320e-13
ZNF331	3.67865844886272e-17	0.316687949979654	0.831	0.815	1.08086342544484e-12
HGF	6.48110323287455e-17	0.281893575112133	0.189	0.118	1.9042777518832e-12
CFD	1.89340764010529e-16	-0.340205693906455	0.129	0.177	5.56321032815735e-12
HIST1H4C	4.86210237033428e-16	0.320910086512518	0.32	0.233	1.42858291845162e-11
LONRF1	5.3316324434796e-16	0.294811032737611	0.259	0.178	1.56654024454318e-11
ZNF385D	2.73593609978933e-15	0.444225996917841	0.148	0.102	8.03872744840101e-11
CWC15	3.97741908703879e-15	0.335739073608476	0.302	0.219	1.16864527615374e-10
PPIG	1.74218760308906e-14	0.484640910867883	0.56	0.481	5.11889561539629e-10
MPC1	1.8347659576013e-14	0.251047563804348	0.292	0.215	5.39090933662414e-10
RARRES1	2.05243121189988e-14	0.264323436606604	0.365	0.28	6.03045338680422e-10
PSME1	3.069575533243e-14	0.314975631964069	0.648	0.59	9.01902683177459e-10
PTPN13	3.16172365782199e-14	0.507911646001126	0.351	0.292	9.28977645141258e-10
GULP1	8.77977514579162e-14	0.260946854813426	0.301	0.223	2.57967353333649e-09
SELENOK	1.42770335777806e-13	-0.252482115682514	0.692	0.73	4.19487800582349e-09
ISCU	2.37493070047043e-13	0.274514297917796	0.51	0.421	6.97802138412221e-09
RASA1	2.54100820423369e-13	0.335959104999642	0.115	0.069	7.46599030567943e-09
KLF2	8.34835667247812e-13	0.276275037361412	0.626	0.572	2.45291415750752e-08
PHF20	9.4117401202253e-13	0.279389975544697	0.257	0.185	2.7653574821246e-08
SNED1	2.79253996254268e-12	0.525930185986403	0.282	0.226	8.20504091794291e-08
SBF2	2.94730243830315e-12	0.391035011053867	0.217	0.153	8.65976402422232e-08
STK3	3.32804283251147e-12	0.440345289424881	0.352	0.281	9.77845545048519e-08
NPPC	3.46640008403972e-12	0.404573011488608	0.261	0.196	1.01849767269255e-07
EIF4B	4.65915347028852e-12	0.314139846114097	0.679	0.635	1.36895247264017e-07
SPIDR	5.32479209584291e-12	0.341754670093472	0.113	0.077	1.56453041360056e-07
PRKG1	7.86755800945191e-12	0.413184741865507	0.149	0.118	2.31164589433716e-07
AXL	1.02106965431877e-11	0.571646070628239	0.385	0.33	3.0001068583194e-07
ZC3H13	1.73826890674103e-11	0.504540716834547	0.382	0.322	5.1073817017865e-07
PNISR	1.83925277371183e-11	0.414901357068802	0.684	0.628	5.40409249972011e-07
H1F0	1.94766063776043e-11	0.317291786619809	0.336	0.261	5.72261648586769e-07
LPCAT2	1.94965148894591e-11	0.292603005711372	0.157	0.103	5.72846600482088e-07
HOOK2	2.88072988437971e-11	0.407923123897008	0.149	0.113	8.46416054628447e-07
PDIA3	5.47515711158649e-11	0.376916104749276	0.74	0.708	1.60871066252634e-06
RGS2	6.04346839966179e-11	0.550349703392856	0.433	0.366	1.77569188518863e-06
LUC7L3	1.62819436660177e-10	0.46842157547539	0.542	0.508	4.78396068794932e-06
TNRC6A	3.06618724234211e-10	0.265086646683195	0.274	0.217	9.0090713554496e-06
TERF2IP	3.26472406439000e-10	0.334436709143272	0.454	0.379	9.59241224599068e-06
POSTN	4.84274325982768e-10	0.264282055591925	0.805	0.807	1.42289482460257e-05
ESYT2	5.70156552309245e-10	0.529745692617859	0.247	0.209	1.67523398199502e-05
SMOC2	1.0031311170101e-09	0.316293462288715	0.583	0.516	2.94739984799907e-05
TSPYL2	1.48698341485207e-09	0.454918017240771	0.571	0.508	4.36905466951836e-05
TBL1X	1.64369955873129e-09	0.255801416798017	0.176	0.123	4.82951804346428e-05
PARD3	3.12954654434728e-09	0.359728846615226	0.194	0.158	9.19523365660119e-05
XAF1	6.75675975825679e-09	0.391828374790206	0.231	0.181	0.000198527115217101
SLC39A6	1.96781022243678e-08	0.258312618318014	0.586	0.522	0.000578181999556375
NOP58	2.29686423365287e-08	0.496990710127608	0.382	0.356	0.000674864649131887
ANKRD36C	3.30172887402739e-08	0.258024456150215	0.116	0.078	0.000970113977766727
PDE8A	4.98262401391665e-08	0.267582063442535	0.203	0.152	0.00146399458776899
MIR99AHG	6.70450392180139e-08	0.267933301519224	0.422	0.358	0.00196991734230368
RGS5	7.50078818847463e-08	0.256000447745203	0.128	0.088	0.00220388158553762
MORF4L2	8.81616977273517e-08	0.473875450352904	0.618	0.594	0.00259036700262505
TUBB6	1.34693261378353e-07	0.406243728731315	0.358	0.308	0.00395755740581878
XPC	1.36507745012822e-07	0.305524994913572	0.237	0.189	0.00401087056396672
CDC42BPA	2.72658024022893e-07	0.294170007919683	0.183	0.141	0.00801123806184064
IL15RA	2.93147163833241e-07	0.423170076733125	0.172	0.132	0.0086132499677483
TCF12	3.41071189308277e-07	0.412481586388875	0.436	0.392	0.0100213536842558
RBM6	4.26394576233476e-07	0.362545809373771	0.31	0.258	0.012528325438892
ITFG1	5.06387410340428e-07	0.261601664122721	0.189	0.143	0.0148786748906225
SUCLG1	5.32164281925087e-07	0.319203188236674	0.247	0.197	0.0156360509315229
APOE	5.75201454368387e-07	-0.260657209858753	0.257	0.291	0.016900569132252
SENP6	5.89462566575637e-07	0.392810339326414	0.388	0.335	0.0173195891311254
CMSS1	1.01335968404781e-06	0.271522112830699	0.185	0.14	0.0297745342366928
NBEA	1.13873749199823e-06	0.276163370184734	0.163	0.125	0.0334583849898921
PLEKHA5	1.50880955956534e-06	0.339395576455755	0.663	0.627	0.0443318424791489
IMMP2L	3.64345069834287e-06	0.274253931008336	0.123	0.091	0.10705186841871
CANX	4.41338273097858e-06	0.307821277987218	0.635	0.596	0.129674011401613
ELL2	7.63165559617994e-06	0.41804607079657	0.328	0.34	0.224233304726959
DMD	7.67290305395581e-06	0.401835345579124	0.281	0.258	0.22544523753133
MBD5	7.75437645553635e-06	0.321413115754274	0.134	0.105	0.227839089016569
UTRN	7.90401548082735e-06	0.340971403322824	0.396	0.343	0.232235782857669
ECHDC2	1.52959132653789e-05	0.258926497576243	0.295	0.246	0.449424523563363
NEMF	4.80708998224067e-05	0.261830663352342	0.234	0.192	1
PGR	5.77544937334439e-05	0.283530828456793	0.542	0.503	1
PLEKHH2	6.77772991999404e-05	0.343232843383112	0.418	0.425	1
FBXL7	7.08064049593024e-05	0.258150919843471	0.115	0.091	1
PNN	0.00017043490013742	0.390921458207115	0.588	0.595	1
DENND2A	0.000255302244078134	0.253167399314058	0.113	0.098	1
KIAA0232	0.00029129161403689	0.276716821361199	0.183	0.15	1
STK38	0.000312252766815311	0.252259565159699	0.129	0.106	1
CHD4	0.000314829986615685	0.276959237110272	0.385	0.341	1
MAPK8	0.00032586222174076	0.273701264727486	0.108	0.093	1
UBR1	0.000390980475015715	0.32667822679167	0.225	0.22	1
REV3L	0.000490322811128119	0.35665250214314	0.463	0.483	1
TAOK3	0.000671122848560558	0.252486359844573	0.126	0.118	1
USP47	0.00071548742976977	0.276057382903251	0.236	0.244	1
TTC17	0.00071556257294097	0.276913368245021	0.22	0.185	1
PCGF5	0.00130139264413653	0.271842114950373	0.214	0.183	1
GIGYF2	0.00167922882130186	0.250655299919362	0.227	0.193	1
YTHDC1	0.00189693140964879	0.262118676620585	0.448	0.483	1
SRSF4	0.00207277488247146	0.262429989425216	0.359	0.321	1
PITPNC1	0.00288718652576708	0.27578949031511	0.146	0.127	1
GFPT2	0.00328890030211642	0.350539132411751	0.183	0.168	1
CAVIN2	0.00356315656680898	0.286019740308706	0.329	0.293	1
UVRAG	0.00376653754983133	0.270200206228476	0.174	0.163	1
SMC3	0.00533608372918168	0.269501558929453	0.31	0.279	1
PLEKHA4	0.0093595872429451	0.258690742134973	0.18	0.166	1
FBXO11	0.0140380274973173	0.286705720018274	0.21	0.185	1
BAZ2B	0.022854166236676	0.321591996299169	0.356	0.34	1
ZNF638	0.0260856732670788	0.289347904184431	0.329	0.303	1
AKAP9	0.026374519721514	0.331114744083916	0.559	0.539	1
SREK1	0.0288318627575048	0.333524944423064	0.316	0.294	1
USP53	0.0405005010758716	0.265321967895078	0.231	0.208	1
FNBP4	0.0407200820451533	0.270459418390684	0.291	0.273	1
TRA2A	0.0581490159253905	0.273160675158767	0.492	0.468	1
LRRFIP2	0.0684872957188235	0.291933257004556	0.247	0.251	1
BAZ1B	0.0706926698298475	0.252005384939697	0.276	0.253	1
TACC1	0.18752381375485	0.329273018603776	0.612	0.595	1
POLR2A	0.200690431753726	0.266543329334103	0.374	0.355	1
HSPD1	0.305799600306798	0.38387030863163	0.717	0.725	1
SRSF11	0.310791016445156	0.281799661996061	0.52	0.52	1
NOP56	0.495660347809958	0.253266506284503	0.381	0.368	1
SCAF11	0.990291938721338	0.264298459038112	0.492	0.49	1
